review,rating,tanggal
"Aplikasi banyak nipunya pas flash sale..kita sdh stanby.eeh pas jam dimulai..barang sdh habis...kan aneh banget ni app.dan banyak toko penipu..kita pesan dg harga mahal,yg dikirim barang yg murah gak sesuai deskripsi toko..dan sangat merugikan.trus kita mau coba kembalikan barang kayak dipersulit...mau lepas tangan",1,2026-04-13 12:33:50
aplikasi yh bagus tplong dong kasih mode gelap biyar gk terlalu terang,5,2026-04-13 12:32:10
saya suka program2yg ada di youtub Ini oke bangett,5,2026-04-13 12:32:04
untuk proses retur barang nga bisa di lakukan ya,1,2026-04-13 12:31:58
Pengiriman pesanan semakin lemot,1,2026-04-13 12:31:53
aplikasi memang betul bagus banget bisa pesan barang dari luar 😍😍😍😍😍😍😍😍,5,2026-04-13 12:31:49
sangat puas.,5,2026-04-13 12:30:34
fleksibel dan semakin ok. thanks,5,2026-04-13 12:28:17
bagus,5,2026-04-13 12:25:52
"shoppe itu bagus ya,tapi akhir akhir ini gatau kenapa setiap pesen paket cod estimasi nya selalu pembatalan oleh pembeli padahal paket belum dateng ke saya",3,2026-04-13 12:25:24
"Mantap Aplikasi Shopee, bagus..",5,2026-04-13 12:23:58
Bagus,5,2026-04-13 12:22:38
Sangat membantu dalam proses perbelanjaan yang amanah terus iya reseller nya di shopee dn mohon ongkir nya jangan terlalu mehong dong hehe biar makin lancar belanja nya hehehe terimakasih dn tolong dong sistemnya d tingkatkn lagi soalnya sya mau aplout vidio d shopee engga bisa itu knapa iya???,5,2026-04-13 12:20:56
good veryyy veryyyy good,5,2026-04-13 12:20:45
👍,5,2026-04-13 12:20:11
sejak belanja di shopee saya merasa senang karena pelayanan bagus amanah trus kurirnya ramah🤝,5,2026-04-13 12:18:25
Belanja mudah dari rumah,5,2026-04-13 12:18:16
bagus,5,2026-04-13 12:17:48
Gimana sih cara Perbaiki d02 d03 itu ga bisa pesan lg aku,5,2026-04-13 12:17:12
sangat memuaskan,5,2026-04-13 12:16:08
kok gk bisa di buka yah mulai dari kemaren padahal aku mau beri ulasan buat barang yg aku pesen tpi gk bisa di buka cuma di beranda aja yg bisa selain itu gk bisa pliis ini dari apk nya atau hp ku,1,2026-04-13 12:15:39
Sangat Puas,5,2026-04-13 12:14:56
jasa kirim SPX Hemat sangat lama,1,2026-04-13 12:13:35
saya senang belanja dengan Shopee,5,2026-04-13 12:13:21
"harga termurah,pelayanan bagus. barang di jamin dapat di kembalikan jika cacat.",5,2026-04-13 12:10:57
nyaman dan amanah,5,2026-04-13 12:10:02
selesaikan permainan dan dapatkan koin? hanya penipuan,1,2026-04-13 12:09:17
upload video gagal dan lama,2,2026-04-13 12:06:22
ramah,5,2026-04-13 12:04:52
Puasssaa Belanjaaa di SHOPEE..AMAN DAN TERPERCAYA pokok nya 😇,5,2026-04-13 12:04:27
siap,5,2026-04-13 12:01:38
sangat membantu terimakasih 👍,5,2026-04-13 11:58:01
tempat belanja termurah dan bsa semua cod,5,2026-04-13 11:57:03
terimakasih,5,2026-04-13 11:56:38
"saya kasih 3 bintang, banyak toko yang menampilkan gambar produk & deskripsi berbeda dari apa yang saya Terima, seperti penipuan dengan sengaja mengelabui konsumen",3,2026-04-13 11:54:33
keren shopeevipnya,5,2026-04-13 11:54:18
Shopee is the best,5,2026-04-13 11:53:10
puas belanja di Shopee.,5,2026-04-13 11:52:43
aku suka,5,2026-04-13 11:52:38
sangat membantu sekali dari pada beli di toko masih membutuhkan biaya oprasional lebih baik pesan di shopee,5,2026-04-13 11:50:36
"sekarang barang nya banyak yg jelek, terutama kalo pakai shopee pay later .. asal kirim barang aja .. ngak amanah..",1,2026-04-13 11:49:38
bagus,5,2026-04-13 11:48:03
bguss,5,2026-04-13 11:47:24
bagus.,5,2026-04-13 11:47:20
"belanja mudah,hemat & puas",5,2026-04-13 11:46:17
"kenapa skrg pengiriman shopee lama bangeeett,, bisa lebih dari 5 hari padahal terbilang nya Deket lokasi seller nya. tolong bisa di percepat proses nya pengiriman nya lagi Doong .",2,2026-04-13 11:45:20
ok 👌,5,2026-04-13 11:44:34
bagus banget Sukak kalo harganya kemahalan bisa dimurahinn,5,2026-04-13 11:43:25
keren,5,2026-04-13 11:41:25
pengembalian barang lama banget,3,2026-04-13 11:38:55
saya sangat puas belan ja di sini karena murah meriah,5,2026-04-13 11:38:34
bagus,5,2026-04-13 11:38:12
Shopie paket amanah,5,2026-04-13 11:37:32
good,5,2026-04-13 11:37:23
sering nya pesanan yg gak sampai ke alamat..parah kirim kemana pesanan,4,2026-04-13 11:36:11
sangat puas dengan shopee,5,2026-04-13 11:33:56
oke trim semua bantuannya,5,2026-04-13 11:32:31
expedisi paling lama dalam proses pengiriman dan pengantaran ya shopee ini lah..,1,2026-04-13 11:32:19
terbantu,5,2026-04-13 11:32:15
shopee selalu terdepan,5,2026-04-13 11:31:15
mantap pokok nya,5,2026-04-13 11:29:26
"sebagai penjual saya sering rugi karena pengembalian yg sudah di manipulasi pembeli, padahal saya sudah mengirimkan paket sesuai yg di inginkan.. dari tahun 2019 shope lebih memilih menyetujui pembeli yg fake order agar dapat isi gratisan.. dripada penjual yg di pasrahkan penuh kepada shope... ini sungguh berat hati dan modal bagi penjualan.. saya takut di shope",1,2026-04-13 11:29:04
"untuk orang mager🙏 cocok ,datang cpt",5,2026-04-13 11:27:19
karena apa apa lebih murah,5,2026-04-13 11:25:30
baik,5,2026-04-13 11:25:22
bagus,5,2026-04-13 11:25:01
"makin sini makin ribet pake shoppe,penanganan gede bgt, pengiriman lelet,2x pengembalian barang tapi saldo ga balik dan barang juga ga ketemu dan ga balik dari gudang spx nya,kalo ditanya jawabane templat ""besok ya belum dicari,belum ketemi"" pdhl udah apal akal akalan orang gudang yang sering bgt ga bertanggungjawab main ambil barang orang,beda bgt samla jasa pengiriman merah yang kalo ada pengembalian barang tuh amanah bgt terus diambil juga kerumah",1,2026-04-13 11:22:42
mantul,5,2026-04-13 11:22:37
👍,5,2026-04-13 11:21:07
ada beberapa toko yang sudah mulai menjual barang yang di videokan atau difoto dengan yang dijual berbeda spesifikasi. mdh2n shopee bisa segera menertibkan. bisa berpengaruh terhadap reputasi shopee..,5,2026-04-13 11:20:51
Bagus,5,2026-04-13 11:19:48
saya suka karena ongkir nya hehehe paling murah,5,2026-04-13 11:17:12
sangat membatu dengan adanya shopee ini,5,2026-04-13 11:15:55
yg saya suka barang selalu sesuai dengan apa yg kita lihat..,5,2026-04-13 11:14:48
Shopee memang terpercaya diindonesia umumnya,5,2026-04-13 11:14:29
bagus api nya,5,2026-04-13 11:13:03
"pengajuan pengembalian prosesnya terlalu lama, dan selalu di jawab BOT !!!!! seller sudah ok tapi shopee mempersulit",1,2026-04-13 11:13:01
kenpa akun saya suda tidak bisa Cod?,5,2026-04-13 11:12:55
aplikasi nya bagus,5,2026-04-13 11:12:31
spx nya bngak yg bermasalah dan g ada pembenahan,1,2026-04-13 11:10:59
bagus,5,2026-04-13 11:10:51
respon cepat dari tim 👍,5,2026-04-13 11:10:46
"Pengiriman tepat waktu ,packing bagus ,barang tidak mengecewakan semoga awet trima kasih",5,2026-04-13 11:09:49
jooosss gandosss...👍👍👍,5,2026-04-13 11:09:41
"pls iklan jangan terlalu berlebihan , orng gsuka liatnya gda mencet pun masuk ke apk shoppe lngsung",1,2026-04-13 11:08:34
"Aplikasi belanja paling top. Tolong di rubah, JARINGAN SANGAT LANCAR TAPI TETEP LOADING, DI APLIKASI LEMOT BANGET. Hp 3 sama ternyata, awalnya saya kira cuma jaringan wifi saya. ternyata dari aplikasi. Saya war diskon ga dapet gara² jaringan error. Sangat tidak nyaman untuk penggguna. TOLONG SEGERA DI TINDAK LANJUTI. TERIMA KASIH....",5,2026-04-13 11:08:05
tolong ya tanggal ya yang pasti- pasti aja jangan memberi harapan orang sudah nungguin seharian malah engga datang oke itu aja masalahnya trimakasih 🙏,4,2026-04-13 11:07:57
puas,5,2026-04-13 11:07:53
"Jaringan udah bagus, udah hapus aplikasi trus instal ulang, normal lahi, tapi cuma bertahan 1 hari... Sekarang ga ada gambar lagi... Lama2 bisa kabur ke marketplace sebelah kalo kaya gini mulu mah",5,2026-04-13 11:04:18
awalan donwload Shopee semua harga jadi murah worth lah kalo beli disini,5,2026-04-13 11:02:21
aplikasi aneh kadang gak bisa cod alasan nya jumlah sudah maksimal padahal aku gak belanja apa apa tolong dong ini kenapa,1,2026-04-13 11:02:20
"Ok,belanja puas dan cocok",5,2026-04-13 11:01:59
mantap,5,2026-04-13 11:00:55
sangat bagusss,5,2026-04-13 11:00:24
sangat baik tidak ada kekurangan,5,2026-04-13 10:58:55
PENGIRIMANNYA LAMA BGT.,2,2026-04-13 10:57:32
bagus banget barangnya,5,2026-04-13 10:54:34
ok,5,2026-04-13 10:54:11
pelayanan SHOPEE EXPRESS BURUK BANGET,1,2026-04-13 10:49:39
baik,1,2026-04-13 10:47:24
banyak bugnya,2,2026-04-13 10:47:12
sangat memuaskan,5,2026-04-13 10:47:12
bagus,4,2026-04-13 10:47:10
"knp pengiriman sekarang berbayar,sudah tu lama pula pengiriman nya, , , ok lah kita bayar setidaknya kasih cepat lah pengiriman nya, , ,",3,2026-04-13 10:43:25
"Selama saya belanja di SHOPEE selalu aman dan tepat waktu,semoga SHOPEE meningkatkan selalu dalam pelayanan bertransaksi.",5,2026-04-13 10:42:10
terima kasih,5,2026-04-13 10:40:50
"aplikasi ya bagus sangat membantu,tetapi sayang ketika ada pelanggaran tidak ada solusi untuk mengarahkan perbaikan ,main hapus dan batasi tanpa peringatan terlebih dahulu..banding dijawab nya pakai AI yang sulit dimengerti arah nya kemana sebagai seller jujur sangat merugikan waktu,.",1,2026-04-13 10:39:50
"payah,,,, pesanan gak tau kemana, gak jelas, kelamaan, ini kesalahan shopee atau pihak pengiriman.?",5,2026-04-13 10:36:46
aplikasi yg sangat bagus,5,2026-04-13 10:36:45
Good job,5,2026-04-13 10:36:07
terimakasih buat aplikasinya👍,5,2026-04-13 10:35:57
apa apa pasti lama. mending belanja di tiktok atau tokped wkwkw,1,2026-04-13 10:35:55
mantap,5,2026-04-13 10:35:45
"Shopee mah andalan sy, responsif pula. Thd kendala dgn pelapak jg gak lama langsung tuntas. Makasih byk shopee, sukses sll.",5,2026-04-13 10:35:12
"pesanan ngestuck ,lama ga sampai sampai ,mending ke aplikasi sebelah cepet SASET rugi waktu saya pakai ini",1,2026-04-13 10:34:44
sangat membantu bagi yang berbelanja jarak jauh terasa dekat🙏,5,2026-04-13 10:34:15
barang datang tepat waktu mantab bruu,5,2026-04-13 10:32:48
"Tahun 2026 pesanan sy ada bbrp yg sering terlambat bahkan tdk sampai atau hilang di bagian ekspedisi seperti korek telinga.Utk kedepannya smg lbh baik lagi.Masukan utk Shopee kalau sy perhatikan brg pesanan org yg dibw kurir saat ini lbh banyak dari th kemaren2.Apa ada rencana tambah kurir yg bertugas atau dinaikan insentifnya, krn sp petang/mlm brg pesanan org masih banyak yg blm terdistribusikan.Tks🙏",5,2026-04-13 10:25:36
sangattttttttttttttt sangattttttttttttttt,5,2026-04-13 10:25:00
"saya punya keluhan, padahal sisa 2 kali pangkat saya naik ke platinum, setelah saya membeli suatu barang di shopee ini 3 kali, kenapa di suruh beli 65 kali lagi baru naik ke platinum, itu saja keluhan saya terima kasih",3,2026-04-13 10:24:55
good,5,2026-04-13 10:24:21
sampai saat ini sangat memuaskan,5,2026-04-13 10:21:49
"SEMUA SUDAH BAIK. Namun DISAYANGKAN: 1.APLIKASI YANG SEMAKIN BERAT. APALAGI SAAT UPLOAD VIDEO KETIKA PROSESI UNBOXING YANG SERINGKALI GAGAL. 2.TOLONG JUGA DINONAKTIFKAN PEMUTARAN Video secara Otomatis(saat awal buka aplikasi),SANGAT MENGGANGGU! TERIMAKASIH.",2,2026-04-13 10:21:44
mantap karena semua jenis barang tersedia di Shopee tinggal milih sesuai kebutuhan,5,2026-04-13 10:21:37
Apk nya bagus kirim paket juga cepet namun knp kok saya ga bisa checkout COD malahan harus memilih metode pembayaran dulu baru bisa??,5,2026-04-13 10:21:33
terimakasih dengan saya mengenal shopo soal belanja jadi mudah .. dan apabila terdapat barang tidak sesuai proses pengajuan pengembalian barang cepat amanah tidak ribet 100% uang kembali,5,2026-04-13 10:21:05
mantaaabek,5,2026-04-13 10:19:26
loadingnya bisa sambil ngabuburit,5,2026-04-13 10:19:18
sangat membantu dalam melengkapi kebutuhan keluarga,5,2026-04-13 10:19:18
bagus sekali apk nya,5,2026-04-13 10:18:44
"bagus,mudah,cepat",5,2026-04-13 10:18:43
"Shopee ini makin aneh. Masak kirim paket yang 1 provinsi aja butuh waktu 1 minggu? Padahal selama ini pesannya hari Senin, tiba hari Kamis atau Jumat walaupun beda pulau. Sekarang walaupun 1 provinsi butuh waktu 1 minggu. Kadang kita butuh barang mendesak, eh sampainya pas sudah tidak dibutuhkan. Mubazir sekali baru sudah sampai. Mau ditolak ga bisa, mau direturn ga disetujui, mau diambil sudah ga guna. Padahal 1 provinsi aja. Apakah pihak jasa kirim sengaja lama-lamain di gudang?",1,2026-04-13 10:18:14
"gak tau sudah berapa puluh juta belanja di shopee.... pelayanan terbaik,meskipun sekali dua kali pernah error di pengiriman semoga makin banyak diskon terutama buat member shopee yang dah bertaun taun langganan",5,2026-04-13 10:17:54
lama bgt katanya udh menuju alamat 3 gari kek gitu ga sampe2,1,2026-04-13 10:15:28
mantapppp,5,2026-04-13 10:14:56
keren fast respon,5,2026-04-13 10:14:09
sangat membantu,5,2026-04-13 10:13:52
bagusss,5,2026-04-13 10:12:28
puaaaassa,5,2026-04-13 10:08:31
"ok, toko favorit sy dan keluarga",5,2026-04-13 10:08:26
shopee aplikasi burigg,5,2026-04-13 10:07:21
cepat dan sesuai,5,2026-04-13 10:06:02
kurir yang GK tanggung jawab.. sampai ad gertakan akun saya diblokir . apa ini pelayanan ramah kurir selalu gonta ganti seperti main bola aj selalu ada cadangan,5,2026-04-13 10:04:54
"SPX EXPRESS!!! bermasalah mulu.... sering banget dibatalkan sepihak tanpa pemberitahuan, kadang nyasar ke rute yang gak nyambung, Kosambi DC juga gajelas banget semaunya sendiri. Padahal ongkir antar pulau mahal saja kita bayar, tapi kerja mengecewakan terus.",1,2026-04-13 10:03:28
cukup mudah dan praktis,5,2026-04-13 10:03:28
terus berbenah akan menjadi pilihan dan menjadi makin baik,5,2026-04-13 10:02:40
membantu buat belanja murah + cepet pengiriman,5,2026-04-13 10:02:27
oke,4,2026-04-13 10:00:30
shopee is the best king shope online,5,2026-04-13 10:00:22
"Udah brapa tahun pake shopee mantap mantap belnja di shopee banyak promo nya harga lebih murah , emng terbaik shopee",5,2026-04-13 09:57:45
capek update terus,1,2026-04-13 09:57:33
pelayanan kurang ketika saya akan melakukan retur barang padahal sudah ada bukti gratis ongkir semakin sedikit,1,2026-04-13 09:57:01
bagus,5,2026-04-13 09:54:17
Bagus,4,2026-04-13 09:53:22
belanja lebih mudah dah efisien gak perlu ribet ribet tinggal klik,5,2026-04-13 09:52:50
Sangat puas,5,2026-04-13 09:52:32
Pengalaman susahnya mengembalikan barang rusak....,1,2026-04-13 09:50:50
Mantap,5,2026-04-13 09:48:38
selalu murah,5,2026-04-13 09:46:33
"saya pengguna shopee, tidak diragukan lagi pelayanannya.. saya mengajukan pembuatan spaylater juga tidak berbelit2.. langsung jadi.. terimakasih shoope..",5,2026-04-13 09:46:05
"layanan pengiriman makin ngawur,pesanan stuck bisa sampai 2 minggu bahkan pernah sebulan baru nyampe.mohon lebih diperhatikan sistem pengiriman.",3,2026-04-13 09:45:44
"pliss shopee balikin shopee food seperti dulu lagi yang selalu bisa makan enak di bawah 5rb+gratis ongkir, sekarang jadi mahal banget ongkirnya dan voucher gratis ongkir cuma motong 1rb buat apa? dulu padahal ada voucher gratis ongkir 3rb tanpa min pembelian dan ongkir selalu murah 😔",1,2026-04-13 09:44:41
good,5,2026-04-13 09:43:38
"suka shopee, ... ❤",5,2026-04-13 09:42:43
baik....baik... baik,5,2026-04-13 09:41:03
bisa belanja tanpa harus keluar,5,2026-04-13 09:39:56
terbaik,4,2026-04-13 09:37:57
mudah memblokir sistem cod padahal sudah mengajukan pembatalan sebelum nya,2,2026-04-13 09:35:05
gasssss,5,2026-04-13 09:34:39
belanja di sopie pelayanan cept dan aman,5,2026-04-13 09:32:37
harga lebih murah dari toko sebelah,5,2026-04-13 09:27:53
"cuma disini belanja online terlengkap dan memberi kepuasan krn jg besa cekin untuk dptin koin tiap hr dan bnyk lg prmo2 menarik lainx, tmls shopee 😊",5,2026-04-13 09:27:09
banyak penipuan barang yang di jual!,3,2026-04-13 09:24:49
mantap,5,2026-04-13 09:24:43
shopee sangat baik,5,2026-04-13 09:24:16
baik,5,2026-04-13 09:23:54
barang nya sudah di terima tapi di aplikasi masih lacak.. sudah update masih Sama juga,4,2026-04-13 09:23:31
aplikasi burukkk,1,2026-04-13 09:23:28
parah banget shopee sekarang kalau kirim barang selalu lewat estimasi diterima sering stuck status pengiriman malah pernah gak sampai barangnya walaupun akhirnya dana na di kembalikan tapi itupun buat laporan dulu ribet harus ini itu,3,2026-04-13 09:22:40
sangat mendukung,1,2026-04-13 09:22:05
sempurna,5,2026-04-13 09:21:06
Pengalaman sy baik melihat lihat dan membeli secara on line. Di Aplikasi Shopee lah yang harga nya merakyat di bawah harga pasaran. Lanjutt terus Shoppe moga sukses slalu.,5,2026-04-13 09:17:38
"stop belanja di shopee, di ksih waktu 15 hari masih aj lewat estimasi jasa kirim spx ga serius main main",1,2026-04-13 09:17:30
MAKIN KESINI PROMONYA APLIKASI UNTUNG PEMBELI BUNTUNG....PENGIRIMAN DILEEY UPDATE SPX LEMOTT TTT ..MENCARI CELA KELALAIAN KONSUMEN..PADAHAL SIMTEM EROOOR...APLLIKASI BAGUS KINERJA BURUK...,1,2026-04-13 09:17:08
"untuk applikasinya sejauh ini bagus tapi cuman satu yang sangat2 di sayangkan iklan shopee selalu terkesan memaksa !! layar jadi super sensitif saat mau klik close iklan padahal sudah sangat hati2 nge klik tanda close/x tapi tetap kejebak masuk ke app shopee , kalian nggak perlu pasang iklan lagi buat apa seluruh Indonesia sudah kenal dengan yang namanya shopee , dah cukup segini masukan dari saya di tenggapi atau nggak terserah kalian """,5,2026-04-13 09:16:39
Alhamdulillah selama belanja di toko ini ga pernah bermasalah,5,2026-04-13 09:16:29
baik☺️,5,2026-04-13 09:15:38
"kenapa jika pengiriman ditunda oleh keterlambatan kurir spx selalu ada notif ""PENGIMAN DITUNDA, PEMBELI MENJADWALKAN ULANG PENGIRIMAN"" padahal sdh jelas² paket kita tungguin. terlambat kirim dari kurir, kok pembeli yg jadwalkan ulang? aneh...",3,2026-04-13 09:14:59
bagus,5,2026-04-13 09:11:41
beberapa fitur bermasalah mulu,1,2026-04-13 09:10:44
sangat puas blnja d shoppe,5,2026-04-13 09:08:59
memudahkan dalam berbelanja apapun itu kebutuhannya 👍,5,2026-04-13 09:08:32
Ok................👌,5,2026-04-13 09:05:08
sangat menbantu ketika kita membutuhkan ap yg kita cari,5,2026-04-13 09:04:38
Layanan Spx nya masih perlu di tingkatkan. Pelayanan Lama 😒. apalagi kurirnya. lemottt,1,2026-04-13 09:04:38
amanah,5,2026-04-13 09:03:29
pas main game capit premium selalu dijatohin mulu kenapa si mana nyari koinnya lama,2,2026-04-13 09:02:50
ganggu amat vidionya,1,2026-04-13 08:58:15
𝕕𝕒𝕣𝕚 𝕤𝕖𝕞𝕦𝕒 𝕒𝕡𝕝𝕚𝕜𝕒𝕤𝕚 𝕔𝕦𝕞𝕒 𝕒𝕡𝕝𝕚𝕜𝕒𝕤𝕚 𝕚𝕟𝕚 𝕪𝕘 𝕔𝕠𝕔𝕠𝕜 𝕦𝕟𝕥𝕦𝕜 𝕓𝕖𝕝𝕒𝕟𝕛𝕒 𝕠𝕟𝕝𝕚𝕟𝕖... 𝕞𝕒𝕜𝕒𝕤𝕚𝕙 𝕓𝕒𝕟𝕪𝕒𝕜 𝕤𝕦𝕕𝕒𝕙 𝕓𝕦𝕒𝕥 𝕒𝕡𝕝𝕚𝕜𝕒𝕤𝕚 𝕚𝕟𝕚😁😁😊😊,5,2026-04-13 08:57:14
pengguna baru ga dapet voucher lol,1,2026-04-13 08:54:58
marketing nya bagus sekali😂😂 nyampenya 2-3 hari aslinya 1-2hari,5,2026-04-13 08:52:38
"proses pengajuan pengembalian barang di persulit,ga tau dari pihak shoope atau pihak penjual.blokir toko2 yg nipu2 lah",1,2026-04-13 08:52:08
